id;firmbr;firm;brand;city;year;quarter;share;price;sugar;mushy;z1;z2;z3;z4;z5;z6;z7;z8;z9;z10;z11;z12;z13;z14;z15;z16;z17;z18;z19;z20
100625880;1006;1;6;25;88;1;0.0104;0.14;18;1;-0.481;0.003;-23.24;-0.661;0.247;0.034;4.236;0.253;0.722;-0.021;-1.719;-0.104;-0.018;0.097;0.058;0.132;0.091;0.119;0.06;0.091
100725880;1007;1;7;25;88;1;0.0298;0.102;4;1;-0.265;0.05;-2.601;0.085;-0.084;0;1.889;-0.284;0.08;0.243;4.058;-0.187;-0.027;0.043;0.006;0.067;0.009;0.046;0.094;0.068
100925880;1009;1;9;25;88;1;0.0139;0.088;3;0;-0.402;0.029;-0.612;0.012;-0.115;-0.001;1.579;0.061;0.062;0.395;0.599;0.027;-0.024;0.036;0.011;0.09;0.039;0.056;-0.008;0.046
101125880;1011;1;11;25;88;1;0.0042;0.213;12;0;-0.399;-0.064;-6.09;0.064;-0.086;-0.056;-1.861;0.094;-0.854;0.382;5.082;0.07;-0.086;0.155;0.146;0.209;0.148;0.173;0.057;0.179
101325880;1013;1;13;25;88;1;0.0087;0.127;14;0;-0.45;0.02;-9.447;0.062;0.001;-0.001;-0.524;0.046;0.092;0.414;5.798;0.005;-0.045;0.091;0.122;0.15;0.102;0.1;0.139;0.083
101725880;1017;1;17;25;88;1;0.0102;0.128;3;1;-0.259;0.007;-2.524;0.071;-0.089;-0.013;2.623;-0.315;-0.128;0.258;5.131;-0.213;-0.027;0.095;0.066;0.043;0.093;0.077;0.116;0.089
103025880;1030;1;30;25;88;1;0.0017;0.153;4;0;-0.384;-0.007;-0.708;0.034;-0.102;-0.027;1.91;0.082;-0.374;0.38;0.61;0.043;-0.053;0.119;0.208;0.156;0.116;0.11;0.131;0.114
104525880;1045;1;45;25;88;1;0.006;0.154;14;0;-0.438;0.006;-8.329;0.063;-0.036;-0.012;-1.352;0.062;-0.104;0.417;5.975;0.03;-0.057;0.125;0.07;0.113;0.088;0.103;0.096;0.116
200525880;2005;2;5;25;88;1;0.0011;0.134;1;0;-0.383;0.007;0.736;0.025;-0.106;-0.018;3.213;0.077;-0.223;0.385;-1.122;0.032;-0.043;0.087;-0.032;0.025;0.106;0.093;0.078;0.102
200825880;2008;2;8;25;88;1;0.0194;0.11;11;0;-0.449;0.023;-4.994;0.04;-0.056;-0.003;-0.714;0.054;0.028;0.41;4.421;0.022;-0.035;0.076;0.106;0.182;0.075;0.059;0.057;0.065
201525880;2015;2;15;25;88;1;0.0017;0.104;4;1;-0.264;0.046;-2.621;0.083;-0.084;-0.001;1.914;-0.287;0.062;0.244;4.103;-0.19;-0.027;0.082;0.115;0.099;0.093;0.053;0.012;0.071
201625880;2016;2;16;25;88;1;0.0046;0.123;3;1;-0.258;0.016;-2.501;0.078;-0.089;-0.01;2.577;-0.311;-0.086;0.257;5.059;-0.208;-0.027;0.095;0;0.027;0.024;0.063;0.08;0.082
201925880;2019;2;19;25;88;1;0.0069;0.115;13;0;-0.456;0.023;-7.941;0.054;-0.012;0;-0.532;0.046;0.09;0.413;5.31;0.007;-0.039;0.068;-0.004;0.085;0.073;0.077;0.059;0.081
202625880;2026;2;26;25;88;1;0.0073;0.152;13;0;-0.435;0.004;-6.873;0.057;-0.055;-0.016;-1.411;0.067;-0.162;0.412;5.486;0.038;-0.055;0.112;0.068;0.121;0.128;0.103;0.135;0.113
202825880;2028;2;28;25;88;1;0.0068;0.189;16;1;-0.348;-0.067;-12.446;-0.357;0.046;-0.008;-0.793;-0.086;-0.005;0.192;-2.592;-0.155;-0.025;0.156;0.162;0.155;0.121;0.134;0.184;0.146
204025880;2040;2;40;25;88;1;0.0054;0.112;10;0;-0.439;0.022;-3.953;0.035;-0.074;-0.006;-0.65;0.059;-0.01;0.405;3.956;0.03;-0.035;0.086;0.018;0.072;0.084;0.079;0.053;0.069
204825880;2048;2;48;25;88;1;0.0021;0.134;3;0;-0.385;0.007;-0.28;0.027;-0.106;-0.018;2.203;0.077;-0.223;0.383;0.16;0.038;-0.044;0.108;0.037;0.099;0.126;0.108;0.132;0.097
300625880;3006;3;6;25;88;1;0.0571;0.117;20;1;-0.56;-0.002;-28.993;-0.589;0.328;0.037;6.707;0.353;0.758;-0.168;-4.123;-0.216;-0.01;0.065;0.019;0.107;0.015;0.073;0.129;0.07
301425880;3014;3;14;25;88;1;0.0278;0.118;7;0;-0.408;0.017;-2.118;0.028;-0.101;-0.01;0.227;0.068;-0.091;0.391;2.485;0.04;-0.037;0.092;0.043;0.01;0.115;0.083;0.073;0.078
400225880;4002;4;2;25;88;1;0.0133;0.136;14;0;-0.446;0.016;-8.997;0.063;-0.013;-0.004;-0.825;0.052;0.033;0.417;5.882;0.013;-0.049;0.088;0.151;0.101;0.026;0.106;0.098;0.095
401025880;4010;4;10;25;88;1;0.0169;0.088;6;0;-0.419;0.028;-1.555;0.016;-0.104;-0.001;0.416;0.058;0.059;0.396;2.084;0.028;-0.025;0.046;0.059;-0.009;0.016;0.051;0.013;0.045
401225880;4012;4;12;25;88;1;0.0125;0.128;12;0;-0.444;0.017;-5.958;0.048;-0.052;-0.008;-0.98;0.059;-0.035;0.412;4.943;0.028;-0.044;0.094;0.135;0.125;0.092;0.086;0.06;0.082
601825880;6018;6;18;25;88;1;0.0035;0.15;0;0;-0.381;-0.004;1.615;0.027;-0.102;-0.026;3.995;0.081;-0.361;0.383;-2.07;0.03;-0.053;0.103;0.131;0.151;0.083;0.129;0.183;0.103
100426880;1004;1;4;26;88;1;0.0057;0.101;2;1;-0.022;0.069;-4.811;-0.248;-0.349;-0.02;3.124;-0.675;-0.272;-0.412;2.415;-0.76;0.009;0.081;0.038;0.195;0.057;0.059;0.078;0.065
100626880;1006;1;6;26;88;1;0.0118;0.138;18;1;-0.127;0.06;-10.341;0.009;-0.089;-0.013;-1.757;-0.077;-0.135;-0.409;-7.542;-0.454;0.019;0.087;0.072;0.097;0.024;0.099;0.164;0.096
100726880;1007;1;7;26;88;1;0.0241;0.116;4;1;-0.051;0.071;-2.643;-0.297;-0.342;-0.033;1.446;-0.657;-0.503;-0.405;0.838;-0.747;0.012;0.07;0.065;0.059;0.123;0.077;0.07;0.088
100926880;1009;1;9;26;88;1;0.012;0.115;3;0;0.043;0.082;-3.959;-0.405;-0.351;-0.029;2.692;0.235;-0.435;-0.398;1.853;0.043;0.011;0.075;0.035;0.018;0.092;0.086;0.101;0.091
101126880;1011;1;11;26;88;1;0.0509;0.182;12;0;-0.027;0.095;-0.152;-0.269;-0.306;-0.078;-4.522;0.153;-1.311;-0.322;-4.255;0.004;0.022;0.162;0.161;0.124;0.134;0.123;0.1;0.143
101326880;1013;1;13;26;88;1;0.0182;0.102;14;0;-0.04;0.069;-5.791;-0.181;-0.191;-0.019;-2.884;0.065;-0.264;-0.18;-2.71;-0.039;0.001;0.07;-0.008;0.09;0.081;0.06;0.127;0.07
101726880;1017;1;17;26;88;1;0.0645;0.107;3;1;-0.039;0.069;-3.64;-0.28;-0.346;-0.025;2.245;-0.662;-0.364;-0.409;1.599;-0.753;0.01;0.065;0.1;0.09;0.017;0.046;0.089;0.069
103026880;1030;1;30;26;88;1;0.0097;0.129;4;0;0.033;0.081;-2.943;-0.4;-0.348;-0.042;1.76;0.241;-0.676;-0.393;1.092;0.04;0.014;0.11;0.054;0.037;0.057;0.091;0.121;0.104
104526880;1045;1;45;26;88;1;0.0021;0.133;14;0;-0.042;0.078;-4.588;-0.196;-0.228;-0.032;-3.591;0.081;-0.481;-0.215;-3.339;-0.036;0.006;0.084;0.11;0.139;0.096;0.089;0.091;0.103
200526880;2005;2;5;26;88;1;0.0127;0.152;1;0;0.019;0.069;-6.684;-0.475;-0.345;-0.068;5.694;0.35;-1.162;-0.393;3.615;0.042;0.019;0.116;0.193;0.224;0.125;0.107;0.069;0.105
200826880;2008;2;8;26;88;1;0.0368;0.137;11;0;-0.035;0.08;-0.459;-0.214;-0.291;-0.042;-3.308;0.115;-0.669;-0.296;-3.324;-0.009;0.012;0.118;0.062;0.081;0.125;0.107;0.085;0.094
201526880;2015;2;15;26;88;1;0.0051;0.103;4;1;-0.073;0.063;-2.513;-0.348;-0.341;-0.023;1.326;-0.63;-0.328;-0.409;0.725;-0.737;0.009;0.085;0.043;0;0.111;0.05;0.045;0.084
201626880;2016;2;16;26;88;1;0.0356;0.14;3;1;-0.009;0.079;-3.996;-0.184;-0.345;-0.053;2.655;-0.735;-0.87;-0.399;1.847;-0.768;0.017;0.087;0.136;0.153;0.16;0.09;0.105;0.11
201926880;2019;2;19;26;88;1;0.0529;0.124;13;0;-0.044;0.075;-3.149;-0.186;-0.239;-0.03;-3.417;0.083;-0.446;-0.224;-3.218;-0.031;0.006;0.076;0.038;0.126;0.057;0.095;0.138;0.092
202626880;2026;2;26;26;88;1;0.0114;0.126;13;0;-0.044;0.076;-3.052;-0.188;-0.242;-0.031;-3.475;0.085;-0.47;-0.228;-3.278;-0.031;0.006;0.085;0.095;0.099;0.149;0.101;0.089;0.086
202826880;2028;2;28;26;88;1;0.0042;0.172;16;1;-0.158;0.076;-3.21;-0.206;-0.222;-0.045;-4.196;-0.324;-0.697;-0.363;-6.392;-0.514;0.024;0.142;0.059;0.113;0.146;0.143;0.2;0.134
204026880;2040;2;40;26;88;1;0.0099;0.163;10;0;-0.016;0.088;0.33;-0.285;-0.319;-0.067;-3.259;0.167;-1.126;-0.343;-3.174;0.013;0.02;0.135;0.099;0.102;0.138;0.132;0.114;0.129
204826880;2048;2;48;26;88;1;0.0041;0.15;3;0;0.024;0.074;-4.32;-0.449;-0.346;-0.065;3.08;0.308;-1.099;-0.392;1.995;0.042;0.019;0.131;0.027;0.121;0.144;0.137;0.171;0.123
300626880;3006;3;6;26;88;1;0.0204;0.117;20;1;-0.076;0.051;-16.386;0.118;0.001;-0.001;0.144;0.049;0.069;-0.466;-9.435;-0.488;0.017;0.073;0.131;0.124;0.076;0.073;0.133;0.077
301426880;3014;3;14;26;88;1;0.0065;0.177;7;0;0.008;0.071;-0.631;-0.4;-0.338;-0.092;-1.234;0.27;-1.59;-0.379;-1.125;0.034;0.025;0.156;0.102;0.16;0.134;0.137;0.163;0.144
400226880;4002;4;2;26;88;1;0.0021;0.183;14;0;-0.038;0.095;-2.392;-0.238;-0.276;-0.067;-4.915;0.119;-1.1;-0.279;-4.624;-0.016;0.019;0.134;0.137;0.143;0.098;0.151;0.075;0.152
401026880;4010;4;10;26;88;1;0.014;0.094;6;0;0.009;0.062;-0.763;-0.272;-0.335;-0.016;-0.196;0.143;-0.206;-0.369;-0.68;0.018;0.006;0.084;0.029;0.082;0.02;0.06;0.071;0.054
401226880;4012;4;12;26;88;1;0.0097;0.093;12;0;-0.05;0.063;-2.608;-0.161;-0.225;-0.017;-2.786;0.072;-0.235;-0.205;-2.654;-0.032;0.001;0.049;0.151;0.105;0.043;0.059;0.045;0.068
601826880;6018;6;18;26;88;1;0.0055;0.149;0;0;0.018;0.07;-7.84;-0.482;-0.345;-0.065;7.028;0.361;-1.105;-0.393;4.415;0.042;0.019;0.118;0.192;0.18;0.124;0.114;0.168;0.113
100427880;1004;1;4;27;88;1;0.0024;0.119;2;1;-0.167;0.042;-3.895;0.03;-0.394;-0.044;3.223;-0.759;-0.716;0.322;7.142;-0.432;-0.007;0.082;0.037;0.058;0.055;0.08;0.096;0.093
100627880;1006;1;6;27;88;1;0.0561;0.107;18;1;-0.257;0.043;-11.299;-0.171;-0.327;-0.036;-6.142;-0.374;-0.571;0.237;-0.905;-0.529;-0.008;0.068;0.072;0.048;0.032;0.049;0.045;0.065
100727880;1007;1;7;27;88;1;0.054;0.089;4;1;-0.15;0.045;-2.997;-0.131;-0.391;-0.023;0.911;-0.671;-0.335;0.295;6.436;-0.428;-0.013;0.054;0.1;0.133;0.063;0.036;0.047;0.058
100927880;1009;1;9;27;88;1;0.0058;0.088;3;0;-0.24;0.044;-3.331;-0.214;-0.378;-0.011;3.067;0.118;-0.116;0.406;-1.579;0.023;-0.001;0.073;0.119;0.06;0.073;0.049;-0.012;0.055
101127880;1011;1;11;27;88;1;0.2153;0.139;12;0;-0.318;0.052;-5.34;-0.051;-0.345;-0.052;-4.61;0.068;-0.848;0.478;6.246;0.034;-0.016;0.098;0.124;0.075;0.044;0.077;0.046;0.091
101327880;1013;1;13;27;88;1;0.0223;0.105;14;0;-0.393;0.053;-8.171;-0.016;-0.319;-0.033;-4.791;0.03;-0.524;0.554;7.409;0.032;-0.015;0.059;0.067;0.066;0.077;0.083;0.074;0.077
101727880;1017;1;17;27;88;1;0.0767;0.121;3;1;-0.169;0.042;-3.499;-0.015;-0.392;-0.046;2.26;-0.744;-0.745;0.321;6.814;-0.435;-0.007;0.083;-0.011;0.043;0.123;0.093;0.147;0.08
103027880;1030;1;30;27;88;1;0.0018;0.13;4;0;-0.248;0.046;-3.417;-0.275;-0.373;-0.052;2.502;0.146;-0.861;0.412;-1.075;0.038;-0.011;0.091;0.008;0.08;0.065;0.105;0.079;0.103
104527880;1045;1;45;27;88;1;0.0062;0.107;14;0;-0.39;0.053;-8.146;-0.016;-0.32;-0.034;-4.812;0.03;-0.536;0.551;7.365;0.032;-0.015;0.07;0.079;-0.057;0.053;0.065;-0.025;0.073
200527880;2005;2;5;27;88;1;0.0226;0.095;1;0;-0.243;0.045;-3.385;-0.262;-0.377;-0.016;5.577;0.133;-0.205;0.407;-6.413;0.026;0;0.047;0.016;-0.012;0.039;0.041;0.095;0.065
200827880;2008;2;8;27;88;1;0.0395;0.083;11;0;-0.39;0.05;-4.93;-0.025;-0.326;-0.022;-3.691;0.037;-0.341;0.565;6.618;0.027;-0.011;0.049;-0.004;0.044;0.034;0.033;-0.011;0.05
201527880;2015;2;15;27;88;1;0.0037;0.081;4;1;-0.147;0.045;-2.95;-0.142;-0.391;-0.018;0.823;-0.659;-0.251;0.289;6.421;-0.426;-0.014;0.062;0.054;0.066;0.049;0.028;0.085;0.053
201627880;2016;2;16;27;88;1;0.008;0.141;3;1;-0.183;0.042;-3.515;0.059;-0.388;-0.064;2.587;-0.781;-1.069;0.336;6.869;-0.446;-0.003;0.137;0.059;0.01;0.087;0.096;0.171;0.11
201927880;2019;2;19;27;88;1;0.0012;0.134;13;0;-0.341;0.053;-6.487;-0.029;-0.336;-0.047;-4.886;0.052;-0.762;0.501;6.527;0.034;-0.017;0.116;0.117;0.139;0.112;0.098;0.13;0.098
202627880;2026;2;26;27;88;1;0.0052;0.137;13;0;-0.337;0.052;-6.443;-0.031;-0.337;-0.049;-4.929;0.054;-0.793;0.497;6.489;0.034;-0.017;0.09;0.159;0.115;0.135;0.104;0.07;0.1
202827880;2028;2;28;27;88;1;0.0218;0.178;16;1;-0.24;0.022;-8.8;-0.217;-0.345;-0.071;-6.284;-0.477;-1.159;0.292;1.146;-0.503;0.003;0.151;0.202;0.124;0.146;0.141;0.076;0.145
204027880;2040;2;40;27;88;1;0.0023;0.144;10;0;-0.278;0.049;-3.965;-0.122;-0.36;-0.061;-3.542;0.103;-1.015;0.439;5.689;0.038;-0.014;0.116;0.117;0.129;0.116;0.11;0.096;0.109
204827880;2048;2;48;27;88;1;0.0018;0.152;3;0;-0.253;0.047;-3.391;-0.324;-0.371;-0.076;3.861;0.162;-1.295;0.418;-3.395;0.044;-0.019;0.11;0.123;0.159;0.024;0.125;0.085;0.131
300627880;3006;3;6;27;88;1;0.0096;0.123;20;1;-0.259;0.04;-13.792;-0.183;-0.327;-0.042;-6.818;-0.369;-0.664;0.245;-2.37;-0.533;-0.006;0.092;0.097;0.17;0.141;0.101;0.058;0.079
301427880;3014;3;14;27;88;1;0.0177;0.148;7;0;-0.252;0.047;-3.554;-0.24;-0.371;-0.07;-0.745;0.142;-1.184;0.414;3.283;0.042;-0.014;0.117;0.098;0.084;0.097;0.107;0.073;0.128
400227880;4002;4;2;27;88;1;0.0131;0.127;14;0;-0.363;0.053;-7.851;-0.018;-0.328;-0.043;-5.059;0.039;-0.685;0.522;6.93;0.033;-0.017;0.099;-0.037;-0.004;0.092;0.087;0.11;0.095
401027880;4010;4;10;27;88;1;0.0059;0.087;6;0;-0.266;0.046;-2.837;-0.132;-0.37;-0.016;-0.278;0.091;-0.2;0.438;3.24;0.023;-0.006;0.049;0.096;-0.005;0.086;0.054;0.118;0.059
401227880;4012;4;12;27;88;1;0.0226;0.098;12;0;-0.378;0.053;-5.813;-0.023;-0.327;-0.03;-4.164;0.039;-0.465;0.547;6.763;0.03;-0.013;0.071;0.16;0.032;0.017;0.062;-0.011;0.061
601827880;6018;6;18;27;88;1;0.0026;0.173;0;0;-0.261;0.048;-2.893;-0.361;-0.368;-0.101;7.522;0.173;-1.769;0.427;-9.682;0.047;-0.029;0.116;0.171;0.147;0.173;0.152;0.057;0.144
100429880;1004;1;4;29;88;1;0.0189;0.053;2;1;-0.42;0.002;0.126;-0.425;-0.219;0.002;1.75;-0.345;0.092;0.102;1.531;-0.062;-0.007;0.016;0.017;0.116;0.084;0.011;0.023;0.024
100629880;1006;1;6;29;88;1;0.0185;0.109;18;1;-0.044;-0.031;-14.438;-0.81;0.134;0.013;2.378;0.125;0.315;-0.18;-4.905;-0.319;0.015;0.07;-0.001;0.039;0.116;0.056;0.047;0.069
100729880;1007;1;7;29;88;1;0.0193;0.092;4;1;-0.386;-0.001;0.67;-0.405;-0.205;-0.011;1.214;-0.383;-0.131;0.117;1.5;-0.084;-0.006;0.034;0.199;0.062;0.063;0.057;0.04;0.061
100929880;1009;1;9;29;88;1;0.045;0.062;3;0;-0.456;-0.001;0.25;-0.055;-0.223;0;1.245;0.111;0.06;0.264;0.649;0.005;-0.007;0.034;0.044;0.071;0.021;0.03;0.079;0.024
101129880;1011;1;11;29;88;1;0.0304;0.15;12;0;-0.348;0.003;-2.217;-0.048;-0.191;-0.04;-2.699;0.138;-0.614;0.204;1.912;0.026;-0.013;0.11;0.062;0.098;0.102;0.105;0.199;0.1
101329880;1013;1;13;29;88;1;0.0362;0.103;14;0;-0.245;-0.004;-4.588;0.004;-0.111;-0.01;-1.813;0.086;-0.108;0.114;1.186;0.042;-0.002;0.059;0.072;0.099;0.047;0.061;0.095;0.066
101729880;1017;1;17;29;88;1;0.0105;0.113;3;1;-0.408;-0.004;0.711;-0.307;-0.215;-0.019;2.169;-0.555;-0.246;0.139;1.695;-0.144;-0.006;0.091;0.089;0.116;0.028;0.071;0.033;0.078
103029880;1030;1;30;29;88;1;0.0099;0.093;4;0;-0.443;-0.002;0.475;-0.08;-0.22;-0.01;1.058;0.157;-0.087;0.254;0.993;0.022;-0.014;0.056;0.127;0.144;0.042;0.063;0.1;0.066
104529880;1045;1;45;29;88;1;0.0019;0.178;14;0;-0.337;0.005;-3.625;-0.045;-0.186;-0.056;-3.877;0.151;-0.889;0.186;1.663;0.032;-0.01;0.119;0.081;0.112;0.153;0.144;0.124;0.141
200529880;2005;2;5;29;88;1;0.0025;0.117;1;0;-0.438;-0.002;1.307;-0.247;-0.218;-0.012;6.305;0.433;-0.088;0.22;2.756;0.146;-0.016;0.112;0.104;0.052;0.069;0.085;0.073;0.08
200829880;2008;2;8;29;88;1;0.0139;0.119;11;0;-0.344;0.002;-1.58;-0.04;-0.188;-0.024;-1.948;0.117;-0.34;0.209;2.042;0.022;-0.011;0.083;0.116;0.129;0.098;0.067;0.057;0.083
201529880;2015;2;15;29;88;1;0.012;0.088;4;1;-0.385;-0.001;0.665;-0.411;-0.205;-0.01;1.187;-0.372;-0.108;0.114;1.499;-0.081;-0.006;0.052;0.162;0.042;0.052;0.059;-0.006;0.052
201629880;2016;2;16;29;88;1;0.0119;0.151;3;1;-0.414;-0.016;0.879;-0.021;-0.214;-0.061;3.364;-1.014;-1.036;0.18;2.1;-0.356;-0.006;0.118;0.124;0.046;0.123;0.126;0.1;0.11
201929880;2019;2;19;29;88;1;0.0102;0.125;13;0;-0.305;0.003;-3.007;-0.023;-0.166;-0.024;-2.435;0.111;-0.338;0.174;1.868;0.032;-0.008;0.075;0.129;0.122;0.058;0.092;0.127;0.085
202629880;2026;2;26;29;88;1;0.0018;0.194;13;0;-0.365;-0.003;-3.138;-0.083;-0.197;-0.077;-4.78;0.204;-1.302;0.199;1.033;0.043;-0.01;0.165;0.092;0.169;0.167;0.151;0.225;0.159
202829880;2028;2;28;29;88;1;0.0304;0.175;16;1;-0.193;-0.008;-8.469;-0.661;-0.065;-0.025;-1.582;-0.156;-0.33;-0.041;-2.73;-0.261;0.018;0.113;0.205;0.106;0.105;0.151;0.055;0.137
204029880;2040;2;40;29;88;1;0.0043;0.119;10;0;-0.363;0.001;-1.034;-0.048;-0.196;-0.025;-1.657;0.123;-0.359;0.222;1.984;0.019;-0.013;0.076;0.112;0.063;0.157;0.071;0.055;0.072
204829880;2048;2;48;29;88;1;0.0011;0.148;3;0;-0.426;-0.015;0.87;-0.279;-0.214;-0.061;3.667;0.485;-1.045;0.213;2.091;0.169;-0.011;0.079;0.064;0.144;0.153;0.114;0.124;0.117
300629880;3006;3;6;29;88;1;0.0443;0.09;20;1;0.021;-0.034;-18.068;-0.817;0.243;0.02;4.939;0.248;0.429;-0.221;-5.797;-0.316;0.014;0.035;0.084;0.034;0.067;0.059;0.022;0.044
301429880;3014;3;14;29;88;1;0.0222;0.167;7;0;-0.416;-0.018;-0.481;-0.207;-0.212;-0.079;-2.021;0.376;-1.385;0.217;0.404;0.117;-0.011;0.145;0.107;0.1;0.118;0.134;0.134;0.121
400229880;4002;4;2;29;88;1;0.0007;0.192;14;0;-0.348;0.002;-3.709;-0.059;-0.191;-0.069;-4.516;0.174;-1.128;0.19;1.391;0.035;-0.01;0.152;0.232;0.168;0.158;0.164;0.132;0.151
401029880;4010;4;10;29;88;1;0.0053;0.114;6;0;-0.421;-0.003;0.271;-0.084;-0.214;-0.022;-0.054;0.168;-0.304;0.245;1.283;0.026;-0.016;0.084;0.048;0.151;0.074;0.073;0.106;0.082
401229880;4012;4;12;29;88;1;0.0067;0.103;12;0;-0.306;0;-2.397;-0.022;-0.163;-0.015;-1.942;0.101;-0.193;0.18;1.92;0.029;-0.007;0.065;0.101;0.134;0.081;0.067;0.063;0.059
601829880;6018;6;18;29;88;1;0.0213;0.13;0;0;-0.427;-0.007;1.996;-0.301;-0.215;-0.031;9.1;0.518;-0.457;0.21;4.086;0.186;-0.014;0.109;0.092;0.107;0.03;0.099;0.166;0.096
100430880;1004;1;4;30;88;1;0.0011;0.094;2;1;-0.63;0.009;-2.094;0.521;-0.357;-0.024;2.712;-0.703;-0.362;-0.274;0.094;-0.46;0.006;0.062;0.07;0.032;0.054;0.061;0.059;0.062
100630880;1006;1;6;30;88;1;0.0162;0.136;18;1;-0.578;0.03;-3.3;-0.175;-0.255;-0.037;-5.176;-0.361;-0.574;-0.369;-8.408;-0.529;0.013;0.083;0.034;0.184;0.039;0.101;0.103;0.103
100730880;1007;1;7;30;88;1;0.0366;0.102;4;1;-0.624;0.007;-0.975;0.414;-0.357;-0.031;0.906;-0.653;-0.492;-0.288;-0.654;-0.484;0.008;0.074;0.044;0.031;0.076;0.07;0.094;0.063
100930880;1009;1;9;30;88;1;0.043;0.059;3;0;-0.643;0.019;-1.392;-0.114;-0.354;0.005;1.894;0.113;0.154;-0.181;-1.969;-0.048;0.009;0.009;-0.006;-0.005;-0.006;0.024;0.078;0.024
101130880;1011;1;11;30;88;1;0.0354;0.169;12;0;-0.65;-0.016;-0.497;-0.059;-0.351;-0.079;-4.801;0.092;-1.331;-0.249;-2.816;-0.045;-0.001;0.144;0.099;0.137;0.095;0.119;0.153;0.138
101330880;1013;1;13;30;88;1;0.0105;0.102;14;0;-0.693;-0.001;-2.074;0.028;-0.303;-0.028;-4.726;0.05;-0.432;-0.19;-2.535;-0.02;0.006;0.075;0.065;0.052;0.072;0.069;0.071;0.061
101730880;1017;1;17;30;88;1;0.0057;0.136;3;1;-0.633;-0.004;-1.877;0.598;-0.357;-0.059;2.117;-0.738;-0.999;-0.264;-0.475;-0.447;0.013;0.084;0.101;0.06;0.092;0.132;-0.013;0.104
103030880;1030;1;30;30;88;1;0.0023;0.147;4;0;-0.645;-0.008;-1.274;-0.161;-0.356;-0.071;1.422;0.137;-1.209;-0.23;-2.271;-0.059;0.009;0.109;0.203;0.093;0.072;0.131;0.075;0.113
104530880;1045;1;45;30;88;1;0.007;0.15;14;0;-0.663;-0.011;-1.644;-0.006;-0.339;-0.06;-5.621;0.072;-0.988;-0.239;-2.822;-0.037;0.003;0.112;0.142;0.131;0.11;0.115;0.125;0.122
200530880;2005;2;5;30;88;1;0.0114;0.134;1;0;-0.644;-0.003;-4.122;-0.183;-0.357;-0.061;4.435;0.149;-1.029;-0.225;-1.667;-0.068;0.011;0.085;0.007;0.123;0.159;0.106;0.154;0.106
200830880;2008;2;8;30;88;1;0.0998;0.107;11;0;-0.661;0.001;-0.66;-0.018;-0.34;-0.033;-3.798;0.071;-0.53;-0.242;-2.719;-0.03;0.01;0.089;0.048;0.042;0.076;0.047;0.055;0.073
201530880;2015;2;15;30;88;1;0.0125;0.08;4;1;-0.618;0.01;-0.809;0.335;-0.355;-0.016;0.717;-0.613;-0.227;-0.302;-0.542;-0.502;0.005;0.07;0.04;0.047;0.045;0.035;0.056;0.045
201630880;2016;2;16;30;88;1;0.0046;0.145;3;1;-0.634;-0.007;-1.965;0.625;-0.357;-0.068;2.182;-0.75;-1.149;-0.26;-0.52;-0.442;0.014;0.11;0.146;0.13;0.116;0.11;0.175;0.114
201930880;2019;2;19;30;88;1;0.0045;0.156;13;0;-0.655;-0.012;-1.081;-0.029;-0.346;-0.066;-5.239;0.081;-1.106;-0.247;-2.827;-0.041;0.002;0.106;0.097;0.179;0.155;0.114;0.034;0.12
202630880;2026;2;26;30;88;1;0.0086;0.139;13;0;-0.661;-0.008;-1.213;-0.013;-0.34;-0.053;-5.048;0.073;-0.877;-0.242;-2.838;-0.035;0.006;0.113;0.087;0.117;0.107;0.109;0.102;0.105
202830880;2028;2;28;30;88;1;0.0156;0.202;16;1;-0.599;0.001;-2.396;-0.002;-0.346;-0.089;-6.459;-0.529;-1.492;-0.315;-6.467;-0.454;0.017;0.157;0.177;0.103;0.132;0.153;0.11;0.165
204030880;2040;2;40;30;88;1;0.0045;0.135;10;0;-0.651;-0.005;-0.097;-0.062;-0.351;-0.054;-3.396;0.091;-0.892;-0.248;-2.754;-0.04;0.007;0.113;0.15;0.139;0.15;0.111;0.124;0.093
204830880;2048;2;48;30;88;1;0.0104;0.108;3;0;-0.645;0.005;-1.832;-0.15;-0.356;-0.035;2.253;0.132;-0.554;-0.219;-2.146;-0.058;0.009;0.077;-0.031;0.066;0.067;0.083;0.059;0.081
300630880;3006;3;6;30;88;1;0.0045;0.15;20;1;-0.573;0.04;-4.106;-0.241;-0.219;-0.036;-5.144;-0.317;-0.558;-0.372;-9.442;-0.519;0.014;0.12;0.093;0.084;0.106;0.093;0.122;0.108
301430880;3014;3;14;30;88;1;0.029;0.14;7;0;-0.647;-0.006;0.124;-0.117;-0.355;-0.061;-1.248;0.115;-1.023;-0.238;-2.632;-0.048;0.007;0.108;0.072;0.173;0.049;0.108;0.048;0.099
400230880;4002;4;2;30;88;1;0.0056;0.146;14;0;-0.665;-0.01;-1.67;-0.003;-0.337;-0.057;-5.564;0.07;-0.937;-0.237;-2.823;-0.036;0.004;0.105;0.13;0.122;0.144;0.115;0.177;0.107
401030880;4010;4;10;30;88;1;0.0146;0.103;6;0;-0.647;0.006;-0.194;-0.103;-0.354;-0.031;-0.498;0.108;-0.491;-0.23;-2.428;-0.045;0.01;0.069;0.108;0.105;0.087;0.058;0.124;0.073
